absoluteChangeSinceOneWeekAgo,absoluteChangeSinceYesterday,bestVendorBuylist,bestVendorBuylistPrice,cardId,color,countForTrade,fair_price,fullImageUrl,isFoil,lowestPrice,lowestPriceVendor,manna,name,percentageChangeSinceOneWeekAgo,quantity,rarity,setName,setUrl,url
-0.03999999910593,0,UNDEFINED,0,Macabre_MockeryRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Macabre Mockery.full.jpg,False,999999,Unknown,2BR,Macabre Mockery,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Macabre_Mockery
-0.019999999552965,0,UNDEFINED,0,Mammoth_SpiderRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Mammoth Spider.full.jpg,False,999999,Unknown,4G,Mammoth Spider,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Mammoth_Spider
-0.9800000190734861,0,UNDEFINED,0,Mass_ManipulationRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Mass Manipulation.full.jpg,False,999999,Unknown,XXUUUU,Mass Manipulation,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Mass_Manipulation
-0.43000000715255704,0,UNDEFINED,0,Mesmerizing_BenthidRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Mesmerizing Benthid.full.jpg,False,999999,Unknown,3UU,Mesmerizing Benthid,-100.0,0,M,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Mesmerizing_Benthid
-0.11999999731779001,0,UNDEFINED,0,Ministrant_of_ObligationRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Ministrant of Obligation.full.jpg,False,999999,Unknown,2W,Ministrant of Obligation,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Ministrant_of_Obligation
-0.370000004768371,0,UNDEFINED,0,Mirror_MarchRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Mirror March.full.jpg,False,999999,Unknown,5R,Mirror March,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Mirror_March
-0.310000002384185,0,UNDEFINED,0,MortifyRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Mortify.full.jpg,False,999999,Unknown,1WB,Mortify,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Mortify
-0.23000000417232502,0,UNDEFINED,0,MountainRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Mountain.full.jpg,False,999999,Unknown,,Mountain,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Mountain
-0.23999999463558103,0,UNDEFINED,0,Nikya_of_the_Old_WaysRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Nikya of the Old Ways.full.jpg,False,999999,Unknown,3RG,Nikya of the Old Ways,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Nikya_of_the_Old_Ways
-0.009999999776482001,0,UNDEFINED,0,Noxious_GroodionRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Noxious Groodion.full.jpg,False,999999,Unknown,2B,Noxious Groodion,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Noxious_Groodion
-0.009999999776482001,0,UNDEFINED,0,Open_the_GatesRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Open the Gates.full.jpg,False,999999,Unknown,G,Open the Gates,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Open_the_Gates
-0.20000000298023202,0,UNDEFINED,0,Orzhov_EnforcerRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Orzhov Enforcer.full.jpg,False,999999,Unknown,1B,Orzhov Enforcer,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Orzhov_Enforcer
-0.159999996423721,0,UNDEFINED,0,Orzhov_GuildgateRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Orzhov Guildgate.full.jpg,False,999999,Unknown,,Orzhov Guildgate,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Orzhov_Guildgate
-0.019999999552965,0,UNDEFINED,0,Orzhov_LocketRavnica_AllegiancefalseNM-M,NA,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Orzhov Locket.full.jpg,False,999999,Unknown,3,Orzhov Locket,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Orzhov_Locket
-0.009999999776482001,0,UNDEFINED,0,Orzhov_RacketeersRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Orzhov Racketeers.full.jpg,False,999999,Unknown,4B,Orzhov Racketeers,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Orzhov_Racketeers
-0.740000009536743,0,UNDEFINED,0,Persistent_PetitionersRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Persistent Petitioners.full.jpg,False,999999,Unknown,1U,Persistent Petitioners,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Persistent_Petitioners
-0.25,0,UNDEFINED,0,Pestilent_SpiritRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Pestilent Spirit.full.jpg,False,999999,Unknown,2B,Pestilent Spirit,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Pestilent_Spirit
-0.07999999821186,0,UNDEFINED,0,Pitiless_PontiffRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Pitiless Pontiff.full.jpg,False,999999,Unknown,WB,Pitiless Pontiff,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Pitiless_Pontiff
-0.009999999776482001,0,UNDEFINED,0,Plague_WightRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Plague Wight.full.jpg,False,999999,Unknown,1B,Plague Wight,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Plague_Wight
-0.159999996423721,0,UNDEFINED,0,PlainsRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Plains.full.jpg,False,999999,Unknown,,Plains,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Plains
-0.43999999761581404,0,UNDEFINED,0,Plaza_of_HarmonyRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Plaza of Harmony.full.jpg,False,999999,Unknown,,Plaza of Harmony,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Plaza_of_Harmony
-0.150000005960464,0,UNDEFINED,0,Precognitive_PerceptionRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Precognitive Perception.full.jpg,False,999999,Unknown,3UU,Precognitive Perception,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Precognitive_Perception
-2.380000114440918,0,UNDEFINED,0,Priest_of_Forgotten_GodsRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Priest of Forgotten Gods.full.jpg,False,999999,Unknown,1B,Priest of Forgotten Gods,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Priest_of_Forgotten_Gods
-2.769999980926513,0,UNDEFINED,0,Prime_Speaker_VannifarRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Prime Speaker Vannifar.full.jpg,False,999999,Unknown,2GU,Prime Speaker Vannifar,-100.0,0,M,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Prime_Speaker_Vannifar
-0.009999999776482001,0,UNDEFINED,0,Prowling_CaracalRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Prowling Caracal.full.jpg,False,999999,Unknown,1W,Prowling Caracal,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Prowling_Caracal
-0.009999999776482001,0,UNDEFINED,0,Prying_EyesRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Prying Eyes.full.jpg,False,999999,Unknown,4UU,Prying Eyes,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Prying_Eyes
-0.43999999761581404,0,UNDEFINED,0,PteramanderRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Pteramander.full.jpg,False,999999,Unknown,U,Pteramander,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Pteramander
-0.07999999821186,0,UNDEFINED,0,QuenchRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Quench.full.jpg,False,999999,Unknown,1U,Quench,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Quench
-0.009999999776482001,0,UNDEFINED,0,Rafter_DemonRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rafter Demon.full.jpg,False,999999,Unknown,2BR,Rafter Demon,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rafter_Demon
-0.03999999910593,0,UNDEFINED,0,RagefireRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Ragefire.full.jpg,False,999999,Unknown,1R,Ragefire,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Ragefire
-0.560000002384185,0,UNDEFINED,0,"Rakdos,_the_ShowstopperRavnica_AllegiancefalseNM-M",Gld,0,0,"http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rakdos, the Showstopper.full.jpg",False,999999,Unknown,4BR,"Rakdos, the Showstopper",-100.0,0,M,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,"/sets/Ravnica_Allegiance/Rakdos,_the_Showstopper"
-0.03999999910593,0,UNDEFINED,0,Rakdos_FirewheelerRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rakdos Firewheeler.full.jpg,False,999999,Unknown,BBRR,Rakdos Firewheeler,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rakdos_Firewheeler
-0.159999996423721,0,UNDEFINED,0,Rakdos_GuildgateRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rakdos Guildgate.full.jpg,False,999999,Unknown,,Rakdos Guildgate,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rakdos_Guildgate
-0.029999999329447004,0,UNDEFINED,0,Rakdos_LocketRavnica_AllegiancefalseNM-M,NA,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rakdos Locket.full.jpg,False,999999,Unknown,3,Rakdos Locket,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rakdos_Locket
-0.009999999776482001,0,UNDEFINED,0,Rakdos_RoustaboutRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rakdos Roustabout.full.jpg,False,999999,Unknown,1BR,Rakdos Roustabout,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rakdos_Roustabout
-0.009999999776482001,0,UNDEFINED,0,Rakdos_TrumpeterRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rakdos Trumpeter.full.jpg,False,999999,Unknown,1B,Rakdos Trumpeter,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rakdos_Trumpeter
-0.019999999552965,0,UNDEFINED,0,Rally_to_BattleRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rally to Battle.full.jpg,False,999999,Unknown,3W,Rally to Battle,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rally_to_Battle
-0.300000011920928,0,UNDEFINED,0,Rampage_of_the_ClansRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rampage of the Clans.full.jpg,False,999999,Unknown,3G,Rampage of the Clans,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rampage_of_the_Clans
-0.009999999776482001,0,UNDEFINED,0,Rampaging_RendhornRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rampaging Rendhorn.full.jpg,False,999999,Unknown,4G,Rampaging Rendhorn,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rampaging_Rendhorn
-0.46000000834465005,0,UNDEFINED,0,Ravager_WurmRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Ravager Wurm.full.jpg,False,999999,Unknown,3RGG,Ravager Wurm,-100.0,0,M,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Ravager_Wurm
-0.009999999776482001,0,UNDEFINED,0,RegenesisRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Regenesis.full.jpg,False,999999,Unknown,3GG,Regenesis,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Regenesis
0.0,0,UNDEFINED,0,ReplicateRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Replicate.full.jpg,False,999999,Unknown,1GU,Replicate,,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Replicate
0.0,0,UNDEFINED,0,RepudiateRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Repudiate.full.jpg,False,999999,Unknown,G/UG/U,Repudiate,,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Repudiate
-0.050000000745058004,0,UNDEFINED,0,Resolute_WatchdogRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Resolute Watchdog.full.jpg,False,999999,Unknown,W,Resolute Watchdog,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Resolute_Watchdog
0.0,0,UNDEFINED,0,RevengeRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Revenge.full.jpg,False,999999,Unknown,4WB,Revenge,,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Revenge
0.0,0,UNDEFINED,0,RevivalRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Revival.full.jpg,False,999999,Unknown,W/BW/B,Revival,,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Revival
-1.190000057220459,0,UNDEFINED,0,Rhythm_of_the_WildRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rhythm of the Wild.full.jpg,False,999999,Unknown,1RG,Rhythm of the Wild,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rhythm_of_the_Wild
-0.23000000417232502,0,UNDEFINED,0,Rix_Maadi_RevelerRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rix Maadi Reveler.full.jpg,False,999999,Unknown,1R,Rix Maadi Reveler,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rix_Maadi_Reveler
-0.009999999776482001,0,UNDEFINED,0,Root_SnareRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Root Snare.full.jpg,False,999999,Unknown,1G,Root Snare,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Root_Snare
-0.009999999776482001,0,UNDEFINED,0,Rubble_ReadingRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rubble Reading.full.jpg,False,999999,Unknown,3R,Rubble Reading,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rubble_Reading
-0.009999999776482001,0,UNDEFINED,0,Rubble_SlingerRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rubble Slinger.full.jpg,False,999999,Unknown,2R/G,Rubble Slinger,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rubble_Slinger
-0.009999999776482001,0,UNDEFINED,0,Rubblebelt_RecluseRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rubblebelt Recluse.full.jpg,False,999999,Unknown,4R,Rubblebelt Recluse,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rubblebelt_Recluse
-0.009999999776482001,0,UNDEFINED,0,Rubblebelt_RunnerRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rubblebelt Runner.full.jpg,False,999999,Unknown,1RG,Rubblebelt Runner,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rubblebelt_Runner
-0.009999999776482001,0,UNDEFINED,0,Rumbling_RuinRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Rumbling Ruin.full.jpg,False,999999,Unknown,5R,Rumbling Ruin,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Rumbling_Ruin
-0.009999999776482001,0,UNDEFINED,0,Sage's_Row_SavantRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Sage's Row Savant.full.jpg,False,999999,Unknown,1U,Sage's Row Savant,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Sage's_Row_Savant
-0.009999999776482001,0,UNDEFINED,0,Sagittars'_VolleyRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Sagittars' Volley.full.jpg,False,999999,Unknown,2G,Sagittars' Volley,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Sagittars'_Volley
-0.019999999552965,0,UNDEFINED,0,Saruli_CaretakerRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Saruli Caretaker.full.jpg,False,999999,Unknown,G,Saruli Caretaker,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Saruli_Caretaker
-0.009999999776482001,0,UNDEFINED,0,Sauroform_HybridRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Sauroform Hybrid.full.jpg,False,999999,Unknown,1G,Sauroform Hybrid,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Sauroform_Hybrid
-0.009999999776482001,0,UNDEFINED,0,Savage_SmashRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Savage Smash.full.jpg,False,999999,Unknown,1RG,Savage Smash,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Savage_Smash
-0.009999999776482001,0,UNDEFINED,0,ScorchmarkRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Scorchmark.full.jpg,False,999999,Unknown,1R,Scorchmark,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Scorchmark
-0.019999999552965,0,UNDEFINED,0,Scrabbling_ClawsRavnica_AllegiancefalseNM-M,NA,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Scrabbling Claws.full.jpg,False,999999,Unknown,1,Scrabbling Claws,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Scrabbling_Claws
-0.03999999910593,0,UNDEFINED,0,Screaming_ShieldRavnica_AllegiancefalseNM-M,NA,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Screaming Shield.full.jpg,False,999999,Unknown,1,Screaming Shield,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Screaming_Shield
-0.009999999776482001,0,UNDEFINED,0,ScuttlegatorRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Scuttlegator.full.jpg,False,999999,Unknown,4G/UG/U,Scuttlegator,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Scuttlegator
-0.009999999776482001,0,UNDEFINED,0,Senate_CourierRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Senate Courier.full.jpg,False,999999,Unknown,2U,Senate Courier,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Senate_Courier
-0.009999999776482001,0,UNDEFINED,0,Senate_GriffinRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Senate Griffin.full.jpg,False,999999,Unknown,2W/UW/U,Senate Griffin,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Senate_Griffin
-0.019999999552965,0,UNDEFINED,0,Senate_GuildmageRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Senate Guildmage.full.jpg,False,999999,Unknown,WU,Senate Guildmage,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Senate_Guildmage
-0.029999999329447004,0,UNDEFINED,0,Sentinel's_MarkRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Sentinel's Mark.full.jpg,False,999999,Unknown,1W,Sentinel's Mark,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Sentinel's_Mark
-2.680000066757202,0,UNDEFINED,0,Seraph_of_the_ScalesRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Seraph of the Scales.full.jpg,False,999999,Unknown,2WB,Seraph of the Scales,-100.0,0,M,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Seraph_of_the_Scales
-0.050000000745058004,0,UNDEFINED,0,SharktocrabRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Sharktocrab.full.jpg,False,999999,Unknown,2GU,Sharktocrab,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Sharktocrab
-0.10000000149011601,0,UNDEFINED,0,Shimmer_of_PossibilityRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Shimmer of Possibility.full.jpg,False,999999,Unknown,1U,Shimmer of Possibility,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Shimmer_of_Possibility
-0.019999999552965,0,UNDEFINED,0,Silhana_WayfinderRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Silhana Wayfinder.full.jpg,False,999999,Unknown,1G,Silhana Wayfinder,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Silhana_Wayfinder
-0.38999998569488503,0,UNDEFINED,0,Simic_AscendancyRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Simic Ascendancy.full.jpg,False,999999,Unknown,GU,Simic Ascendancy,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Simic_Ascendancy
-0.159999996423721,0,UNDEFINED,0,Simic_GuildgateRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Simic Guildgate.full.jpg,False,999999,Unknown,,Simic Guildgate,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Simic_Guildgate
